294,白鯧魚(生),food2,,煎白鯧魚.jpg,35,46.25,22.96,2.345,5.88,0.07,29.05,110.25,2.8,12.25,37.45,0,0.14,1271125075,1271125075
295,油,food5,,,2,17.66,0,1.998,0,0,0,0,0,0,0,0,0,1271125075,1271125075
296,雞胸肉(生),food2,,水煮雞胸肉.jpg,35,36.4,19.95,0.315,7.84,0,108.5,17.15,0.35,9.8,78.05,0.14,0.14,1271125075,1271125075
297,豬耳朵,food2,,豬耳朵.jpg,85,281.35,79.9,24.31,14.535,0,156.4,42.5,4.25,11.9,71.4,0.85,1.615,1271125075,1271125075
299,大黃瓜,food3,,大黃瓜魚丸湯.jpg,50,8.5,0,0.1,0.45,1.7,45,4,8,5,6.5,0.1,0.1,1271125075,1271125075
300,魚丸,food2,,,20,28,4.6,0.2,2.5,4.06,44.6,136.6,2.2,3.4,28.4,0.12,0.06,1271125075,1271125075
301,春捲皮,food1,,春捲.jpg,15,35,0,0,0,0,0,0,0,0,0,0,0,1271125075,1271125075
302,瘦肉 ,food2,,,30,34.2,18,0.84,6.21,0.87,122.4,11.7,0.6,9.6,66.9,0.39,0.72,1271125075,1271125075
304,高麗菜,food3,,,80,18.4,0,0.24,0.96,3.52,120,13.6,41.6,8.8,22.4,0.24,0.16,1271125075,1271125075
307,白糖,food7,調味料,,20,77,0,0,0,19.88,12.2,0.6,1.2,2.2,0.2,0,0.02,1271125075,1271125075
308,白飯,food1,,玉米粒20g+蛋40g+海帶結80+高麗菜80g+甜不辣55g，白飯150g.jpg,150,210,,,,,,,,,,,,1271125075,1271125075
309,玉米,food3,,,20,22.2,0,0.38,0.76,3.88,48,1.2,0.4,6.2,15.4,0.12,0.18,1271125075,1271125075
310,蛋,food2,,,40,56.8,173.2,3.96,4.84,0.12,49.2,54,12,4.4,74,0.72,0.48,1271125075,1271125075
311,海帶,food3,,,80,12.8,0,0.16,0.56,2.64,8.8,484.8,69.6,11.2,6.4,0.16,0.08,1271125075,1271125075
313,甜不辣,food2,,,55,95.7,11,2.53,6.82,11.605,52.8,376.2,9.35,8.25,60.5,0.385,0.11,1271125075,1271125075
318,蒜味香腸,food2,,,40,172.4,23.6,13.44,6.6,6.56,116.4,318.4,3.6,6.8,67.6,0.36,0.72,1271125075,1271125075
319,百頁豆腐,food2,,,30,64.2,0,5.1,4.02,0.72,5.1,127.5,9.9,1.8,36.9,0.63,0.24,1271125075,1271125075
322,素雞塊,food2,,,30,61.5,0,2.43,4.26,5.7,136.8,1.2,17.4,2.4,4.2,43.8,0.48,1271125075,1271125075
323,高麗菜乾,food3,,,60,10.8,0,0.66,4.32,23.34,522,2312.4,152.4,40.2,85.8,3.12,0.54,1271125075,1271125075
325,冬瓜,food3,,,80,10.4,0,0.16,0.4,2.08,96,4,4.8,6.4,20,0.16,0.08,1271125075,1271125075
330,金針菇,food3,,,20,8.2,0,0.1,0.44,1.6,86,0.8,0,3.2,21.6,0.18,0.14,1271125075,1271125075
335,白飯,food1,,,200,280,,,,,,,,,,,,1271125075,1271125075
336,蝦仁炒飯,food1,,蝦仁炒飯.jpg,380,524.4,41.8,6.46,17.86,99.94,167.2,843.6,91.2,38,167.2,2.28,1.52,1271125075,1271125075
337,甘薯,food1,,地瓜粥250g+滷豬耳朵+滷海帶+滷百頁+炒龍鬚菜.jpg,55,68.2,0,0.165,0.55,15.73,159.5,24.2,18.7,15.4,29.15,0.275,0.165,1271125075,1271125075
338,飯,food1,,,100,140,,,,,,,,,,,,1271125075,1271125075
339,龍鬚菜,food3,,,50,8.5,0,0.1,1.5,1,125,4.5,14.5,9.5,32.5,0.8,0.4,1271125075,1271125075
341,海帶,food3,,,50,8,0,0.1,0.35,1.65,5.5,303,43.5,7,4,0.1,0.05,1271125075,1271125075
342,香菇麵筋,food2,,,40,76.4,0,4,4.28,5.96,32,366.4,3.6,8,25.6,0.68,0.32,1271125075,1271125075
345,五花肉(豬),food2,,香菇肉燥.jpg,15,58.95,9.9,5.505,2.175,0,34.65,5.4,0.15,2.1,19.2,0.09,0.21,1271125075,1271125075
346,香菇,food3,,,5,2,0,0.02,0.17,0.35,14,0.1,0.15,0.85,4.3,0.03,0.055,1271125075,1271125075
347,油蔥酥,food7,調味料,,2,10.28,0,0.576,0.148,1.142,14.04,0.6,1.9,3.36,7.54,0.22,0.072,1271125075,1271125075
348,醬油,food7,調味料,,2.5,2.25,0,0,0.195,0.373,10.425,127.1,0.075,0.75,2.225,0.053,0.008,1271125075,1271125075
351,吳郭魚,food2,,,30,32.1,19.5,0.69,6.03,0,120.6,11.1,2.1,9.9,53.7,0.18,0.15,1271125075,1271125075
356,花枝丸,food2,,炸花枝丸.jpg,75,133.5,50.25,6.375,9.975,9.225,136.5,521.25,62.25,14.25,148.5,0.3,0.375,1271125075,1271125075
359,炸豬肉排 ,food2,,,40,74.8,20.8,4.08,8.88,0,143.6,14,0.4,9.2,15.2,0.24,0.68,1271125075,1271125075
360,油豆腐,food2,,,40,55.2,0,3.64,5.08,0.6,78.4,0.4,86.4,22.8,87.2,1,0.56,1271125075,1271125075
361,洋蔥,food3,,,100,41,0,0.4,1,9,150,0,25,11,30,0.3,0.2,1271125075,1271125075
363,空心菜,food3,,,90,21.6,0,0.36,1.26,3.87,396,46.8,70.2,18.9,33.3,1.35,0.63,1271125075,1271125075
367,茄子 ,food3,,,70,11.2,0,0.21,1.19,1.54,196,25.9,56,11.9,19.6,1.19,0.35,1271125075,1271125075
368,青江菜 ,food3,,,50,12.5,0,0.2,0.65,2.35,100,2,9,7,14,0.2,0.1,1271125075,1271125075
369,洋蔥 ,food3,,,50,8,0,0.1,0.35,1.65,5.5,303,43.5,7,4,0.1,0.05,1271125075,1271125075
371,海帶,food3,,,30,4.8,0,0.06,0.21,0.99,3.3,181.8,26.1,4.2,2.4,0.06,0.03,1271125075,1271125075
373,正鰹,food3,,正鰹(鰹魚)魚丁,30,44.7,19.2,1.68,6.93,0,122.4,15,2.4,10.5,138.3,0.75,0.12,1271125075,1271125075
374,醬油,food7,調味料,,3,2.7,0,0,0.234,0.447,12.51,152.52,0.09,0.9,2.67,0.063,0.009,1271125075,1271125075
376,虱目魚,food2,,,35,70,13.3,4.165,7.63,0,74.55,33.6,5.6,12.6,85.4,0.245,0.315,1271125075,1271125075
377,海帶,food3,,,80,12.8,0,0.16,0.56,2.64,8.8,484.8,69.6,11.2,6.4,0.16,0.08,1271125075,1271125075
382,豆干,food2,,醬爆豆乾條.jpg,35,66.85,0,3.395,6.755,2.45,87.85,155.75,95.55,23.45,101.85,1.925,0.77,1271125075,1271125075
388,柳松菇,food3,,,30,11.1,0,0.09,0.99,2.04,114,28.8,0.3,4.8,43.8,0.18,0.3,1271125075,1271125075
389,甜椒,food3,,,60,15,0,0.12,0.48,3.3,78,6.6,6.6,6.6,15.6,0.24,0.12,1271125075,1271125075
391,可樂餅(奶汁),food1,,可樂餅(奶汁).jpg,60,68.4,4.2,1.38,2.16,11.88,47.4,202.8,4.2,6.6,43.2,0.36,0.18,1271125075,1271125075
394,大里肌(豬),food2,,,30,56.1,15.6,3.06,6.66,0,107.7,10.5,0.3,6.9,11.4,0.18,0.51,1271125075,1271125075
396,馬鈴薯,food3,,,60,48.6,0,0.18,1.62,9.9,180,3,1.8,15,28.8,0.3,0.42,1271125075,1271125075
401,鮮蝦泡麵,food1,,鮮蝦泡麵.jpg,125,601.25,0,32.25,12,66.875,186.25,2361.25,65,42.5,136.25,2.875,1,1271125075,1271125075
403,大里肌(豬),food2,,,70,130.9,36.4,7.14,15.54,0,251.3,24.5,0.7,16.1,26.6,0.42,1.19,1271125075,1271125075
404,冬瓜,food3,,,25,3.25,0,0.05,0.125,0.65,30,1.25,1.5,2,6.25,0.05,0.025,1271125075,1271125075
405,竹筍,food3,,,35,7.7,0,0.07,0.735,1.33,119,0.35,2.45,4.2,14.35,0.105,0.14,1271125075,1271125075
409,烤肉醬,food7,調味料,,5,7.8,0,0.04,0.26,1.605,13.45,130.2,1.05,2.2,6.35,0.1,0.03,1271125075,1271125075
410,大骨汁,food7,調味料,,10,4.9,0,0.07,0.42,0.66,6.2,447.2,0.4,1.1,8.2,0.35,0.01,1271125075,1271125075
412,清腿(肉雞),food2,,,110,157.3,96.8,7.81,20.35,0,291.5,128.7,2.2,20.9,181.5,0.44,1.76,1271125075,1271125075
414,胡瓜,food3,,,30,5.1,0,0.06,0.27,1.02,27,2.4,4.8,3,3.9,0.06,0.06,1271125075,1271125075
419,竹筍,food3,,竹筍75、小白菜75、花椰菜50、梅乾菜5、豬後腿肉(滷肉)60、醬油5G，沙茶拌麵.jpg,75,16.5,0,0.15,1.575,2.85,255,0.75,5.25,9,30.75,0.225,0.3,1271125075,1271125075
420,小白菜,food3,,,75,9.75,0,0.225,0.75,1.575,180,30,79.5,11.25,27.75,1.05,0.225,1271125075,1271125075
421,花椰菜,food3,,,50,11.5,0,0.05,1,2.1,120,8.5,14,5.5,18,0.2,0.15,1271125075,1271125075
422,梅乾菜,food3,,,5,3.1,0,0.015,0.18,0.64,25,394.5,12.95,1.7,2,0.73,0.05,1271125075,1271125075
424,(滷肉),food2,,,60,70.2,39,2.22,11.76,0.36,215.4,34.8,1.8,13.8,113.4,0.72,2.16,1271125075,1271125075
425,麵條(乾),food1,,,50,178.5,0,0.8,6.15,35.85,52.5,71,9,17.5,52,0.3,0.45,1271125075,1271125075
426,沙茶醬,food7,調味料,,10,72.3,3.3,7.18,1.02,1.04,35.5,42.1,20.2,5.6,28.2,0.4,0.17,1271125075,1271125075
428,花生麵筋,food2,,花生麵筋.jpg,30,65.7,0,4.23,3.3,3.75,27.9,233.4,3.3,9,17.7,0.54,0.27,1271125075,1271125075
429,水餃皮10g,food1,,自製韭菜水餃.jpg,10,23,,,,,,,,,,,,1271125075,1271125075
430,豬後腿肉,food2,,,10,11.7,0,0.37,1.96,0.06,35.9,5.8,0.3,2.3,18.9,0.12,0.36,1271125075,1271125075
431,韭菜,food3,,,10,2.7,0,0.06,0.2,0.43,36,0.4,5.6,2,3.4,0.13,0.06,1271125075,1271125075
432,鮮味露,food7,調味料,,1,0.81,0,0.001,0.201,0,4.07,78.03,0.04,0.07,0.23,0.004,0.001,1271125075,1271125075
433,麵,food1,,炒烏龍麵.jpg,220,268.4,0,0.88,9.9,55.44,8.8,85.8,11,24.2,77,0.44,0.44,1271125075,1271125075
434,蘑菇醬,food7,調味料,,160,92.8,0,3.84,2.4,12.32,144,568,9.6,14.4,35.2,0.8,0.16,1271125075,1271125075
435,瘦肉片,food2,,,40,74.8,20.8,4.08,8.88,0,143.6,14,0.4,9.2,15.2,0.24,0.68,1271125075,1271125075
437,中筋麵粉,food1,,水煎包.jpg,40,143.6,0,0.56,4.84,29.12,41.2,0.4,6.8,10.4,17.2,0.28,0.24,1271125075,1271125075
438,高麗菜,food3,,,25,5.75,0,0.075,0.3,1.1,37.5,4.25,13,2.75,7,0.075,0.05,1271125075,1271125075
439,豬肉,food2,,,15,28.05,7.8,1.53,3.33,0,53.85,5.25,0.15,3.45,5.7,0.09,0.255,1271125075,1271125075
441,馬鈴薯粉,food1,,酸辣湯.jpg,20,66.8,0,0.02,0.02,16.76,9.6,1.6,7.8,1.2,5.8,0.06,0.02,1271125075,1271125075
442,蘿蔔,food3,,,30,6.3,0,0.06,0.24,1.35,60,6.9,8.1,3,3.9,0.06,0.06,1271125075,1271125075
443,半天筍,food3,,,20,6.2,0,0.04,0.44,1.24,70,4.6,6.6,6,11.4,0.08,0.36,1271125075,1271125075
444,豆腐,food2,,,40,35.2,0,1.36,3.4,2.4,72,0.8,56,13.2,44.4,0.8,0.32,1271125075,1271125075
445,豬血,food2,,,50,9.5,27,0.3,1.55,0,15.5,94.5,4.5,1.5,88.5,0.75,0.1,1271125075,1271125075
446,雞蛋,food2,,,5,7.1,21.65,0.495,0.605,0.015,6.15,6.75,1.5,0.55,9.25,0.09,0.06,1271125075,1271125075
448,麵線,food1,,蚵仔麵線.jpg,50,148.5,0,0.65,5.1,30.75,43.5,1395,9,15,49.5,0.55,0.25,1271125075,1271125075
450,豬大腸,food2,,,40,85.2,44.8,8.16,2.72,0.76,10.8,22.4,1.6,3.6,26,0.48,0.32,1271125075,1271125075
451,牡蠣(蚵仔),food2,,,10,7.7,5.1,0.16,1.07,0.49,23.7,36.2,2.5,6,10.5,0.66,0.71,1271125075,1271125075
452,沙拉油,food5,,,5,44.15,0,4.995,0,0,0,0,0,0,0,0,0,1271125075,1271125075
454,貢丸,food2,,,75,173.25,48.75,13.875,12.375,0,142.5,436.5,7.5,12,128.25,0.45,0.975,1271125075,1271125075
455,,food1,,鍋貼.jpg,160,366.4,17.6,15.68,12.48,44.32,185.6,502.4,14.4,24,97.6,1.12,1.12,1271125075,1271125075
456,衛生油麵,food1,,炒麵.jpg,270,442.8,0,5.67,14.58,83.97,162,143.1,51.3,32.4,105.3,0.81,0.54,1271125075,1271125075
457,臘肉(五花肉),food2,,,30,157.2,22.8,14.94,5.55,0.51,66.3,461.7,1.5,6,94.5,0.27,0.51,1271125075,1271125075
459,筒仔米糕,food1,,米糕(筒仔米糕).jpg,160,390.4,27.2,13.76,10.56,56.8,126.4,478.4,25.6,28.8,84.8,2.56,1.44,1271125075,1271125075
460,,food2,,炸排骨酥湯.jpg,110,276.1,24.2,14.85,14.19,21.78,228.8,641.3,12.1,13.2,116.6,1.32,1.1,1271125075,1271125075
461,草魚肉,food2,,草魚粥.jpg,145,131.95,52.2,2.9,24.94,1.16,545.2,53.65,91.35,34.8,291.45,1.015,1.015,1271125075,1271125075
463,味精,food7,調味料,,3,7.53,0,0,1.878,0,0.03,349.68,0.39,0.03,0.03,0.474,0.009,1271125075,1271125075
464,肉圓,food7,小吃,肉圓.jpg,115,155.25,9.2,1.725,3.565,31.51,56.35,249.55,10.35,3.45,25.3,1.035,0.345,1271125075,1271125075
466,,food7,小吃,肉粽.jpg,165,384.5,100.7,14.52,13.53,50.7,174.9,565.95,13.2,34.65,125.4,2.145,2.15,1271125075,1271125075
467,馬鈴薯粉,food7,小吃,蚵仔煎.jpg,50,167,0,0.05,0.05,41.9,24,4,19.5,3,14.5,0.15,0.05,1271125075,1271125075
468,蚵仔,food2,,,45,34.65,22.95,0.72,4.815,2.205,106.65,162.9,11.25,27,47.25,2.97,162.9,1271125075,1271125075
469,小白菜,food3,,,30,3.9,0,0.09,0.3,0.63,72,12,31.8,4.5,11.1,0.42,0.09,1271125075,1271125075
470,九層塔,food3,,,5,1.4,0,0.025,0.15,0.205,16,0.1,8.85,2.15,2.65,0.195,0.025,1271125075,1271125075
471,雞蛋,food2,,,45,63.9,194.85,4.455,5.445,0.135,55.35,60.75,13.5,4.95,83.25,0.81,0.54,1271125075,1271125075
472,沙拉油,food5,,,25,220.75,0,24.975,0,0,0,0,0,0,0,0,0,1271125075,1271125075
473,醬油膏,food7,調味料,,10,10.3,0,0,0.68,1.9,32.7,405,0.2,4.8,11.1,0.26,0.05,1271125075,1271125075
474,紅砂糖,food7,調味料,,5,19.25,0,0,0,4.97,3.05,0.15,0.3,0.55,0.05,0,0.005,1271125075,1271125075
475,長糯米,food1,,糯米腸.jpg,80,284.8,0,0.72,6.32,61.68,59.2,1.6,4,20.8,38.4,0.24,0.56,1271125075,1271125075
478,辣豆瓣醬,food7,調味料,,10,10,0,0.33,0.45,1.31,35.4,438,2.7,4.8,8.7,0.34,0.06,1271125075,1271125075
479,衛生油麵,food1,,涼麵.jpg,190,304,0,3.04,10.45,59.47,74.1,153.9,9.5,22.8,112.1,1.14,0.57,1271125075,1271125075
480,小方豆干,food2,,,35,56,0,3.01,6.09,1.225,58.1,40.6,239.75,19.6,86.45,1.575,0.56,1271125075,1271125075
481,綠豆芽,food3,,,40,13.2,0,0.2,1.24,2.16,76,13.6,58.8,8.8,16.8,0.32,0.12,1271125075,1271125075
482,花胡瓜,food3,,,35,5.25,0,0.105,0.42,0.875,59.5,2.1,10.5,5.25,10.85,0.105,0.07,1271125075,1271125075
483,烏醋,food7,調味料,,5,2.1,0,0,0.025,0.435,2.85,78.55,0.3,0.5,0.35,0.08,0.005,1271125075,1271125075
484,花生醬,food7,調味料,,20,126.6,0,10.2,4.8,4.16,126.8,82..2,1.4,39.2,93.4,0.48,0.5,1271125075,1271125075
486,醬油,food7,調味料,,10,9,0,0,0.78,1.49,41.7,508.4,0.3,3,8.9,0.21,0.03,1271125075,1271125075
487,沙拉醬,food7,調味料,,10,45,,,,,,,,,,,,1271125075,1271125075
488,白飯,food1,,嘉義火雞肉飯.jpg,300,420,,,,,,,,,,,,1271125075,1271125075
489,火雞肉,food2,,,50,70.5,27,2.8,10.55,-,181,25.5,1.5,22.5,103,0.5,0.85,1271125075,1271125075
492,高麗菜,food3,,,55,12.65,0,0.165,0.66,2.42,82.5,9.35,28.6,6.05,15.4,0.165,0.11,1271125075,1271125075
493,油豆腐,food2,,,10,13.8,0,0.91,1.27,0.15,19.6,0.1,21.6,5.7,21.8,0.25,0.14,1271125075,1271125075
494,醃漬蘿蔔,food1,,,5,6.05,0,0.285,0.12,0.855,4.6,75.95,1.8,1,1.75,0.09,0.02,1271125075,1271125075
495,雞油,food5,,,10,89,6.9,9.97,0,0,0,0,0,0,0,0,0,1271125075,1271125075
498,白飯,food1,,味增湯.jpg,250,350,,,,,,,,,,,,1271125075,1271125075
500,雞胸肉,food2,,,40,41.6,22.8,0.36,8.96,0,124,19.6,0.4,11.2,89.2,0.16,0.16,1271125075,1271125075
501,豆腐,food2,,,85,74.8,0,2.89,7.225,5.1,153,1.7,119,28.05,94.35,1.7,0.68,1271125075,1271125075
507,油麵,food1,,肉燥麵.jpg,270,442.8,0,5.67,14.58,83.97,162,143.1,51.3,32.4,105.3,0.81,0.54,1271125075,1271125075
508,高麗菜,food3,,,35,8.05,0,0.105,0.42,1.54,52.5,5.95,18.2,3.85,9.8,0.105,0.07,1271125075,1271125075
509,紅蘿蔔,food3,,,10,3.8,0,0.05,0.11,0.78,29,7.9,3,1.6,5.2,0.04,0.03,1271125075,1271125075
510,黑木耳,food3,,,5,1.75,0,0.015,0.045,0.385,2,1.4,1.65,0.75,0.85,0.055,0.005,1271125075,1271125075
511,里肌絞肉,food2,,,30,56.1,15.6,3.06,6.66,0,107.7,10.5,0.3,6.9,11.4,0.18,0.51,1271125075,1271125075
514,後腿肉(生),food2,,,35,40.95,22.75,1.295,6.86,0.21,125.65,20.3,1.05,8.05,66.15,0.42,1.26,1271125075,1271125075
516,糯米,food1,,自製油飯.jpg,80,284.8,0,0.72,6.32,61.68,59.2,1.6,4,20.8,38.4,0.24,0.56,1271125075,1271125075
517,瘦豬肉,food2,,,15,28.05,7.8,1.53,3.33,0,53.85,5.25,0.15,3.45,5.7,0.09,0.255,1271125075,1271125075
518,香菇絲,food3,,,15,6,0,0.06,0.51,1.05,42,0.3,0.45,2.55,12.9,0.09,0.165,1271125075,1271125075
519,油酥,food7,調味料,,5,25.7,0,1.44,0.37,2.855,35.1,1.5,4.75,8.4,18.85,0.535,0.18,1271125075,1271125075
522,高筋麵粉,food1,,壽桃.jpg,40,145.6,0,0.52,5,29.52,47.2,0.4,2,13.2,44.4,0.48,0.36,1271125075,1271125075
523,紅豆,food1,,,30,99.6,0,0.18,6.72,18.39,296.4,0.9,34.5,53.1,147.9,2.94,1.14,1271125075,1271125075
524,糖,food7,調味料,,15,57.75,0,0,0,14.91,9.15,0.45,0.9,1.65,0.15,0,0.015,1271125075,1271125075
525,再來米粉,food1,,碗粿.jpg,60,211.2,0,0.3,3.66,48.9,9.6,3.6,10.2,18,43.8,0.24,0.42,1271125075,1271125075
528,圓糯米,food1,,芋粿巧.jpg,60,215.4,0,0.3,5.04,46.8,71.4,1.2,3.6,13.8,66,0.24,0.54,1271125075,1271125075
529,蘿蔔乾,food3,,,20,11.6,0,0.24,0.44,2.16,80,655.8,18.4,8.2,6.8,0.42,0.1,1271125075,1271125075
532,花生糖,food7,調味料,花生糖.jpg,10,54.4,0,3.25,1.79,4.61,42.1,18.3,1.2,13.4,30.8,0.21,0.26,1271125075,1271125075
533,泡芙(巧克力),food7,零食點心,泡芙(巧克力).jpg,65,382.85,94.9,26.845,6.695,29.445,215.8,94.9,108.55,29.9,163.8,1.04,0.91,1271125075,1271125075
534,油炸脫水甘薯片,food7,零食點心,油炸脫水甘薯片.jpg,25,130.25,0,7.525,0.575,15.3,197.5,76.25,39.5,10.5,29.75,0.4,0.1,1271125075,1271125075
535,草莓夾心餅乾,food7,零食點心,草莓夾心餅乾.jpg,30,148.5,2.7,7.14,1.44,19.92,33.6,90.9,7.5,4.8,26.1,0.42,0.15,1271125075,1271125075
536,洋菜,food7,零食點心,菜燕凍.jpg,5,15.3,0,0,0.015,3.915,0.55,3.35,12.4,3.65,0.2,0.95,2.99,1271125075,1271125075
537,蛋酥,food7,零食點心,蛋酥餅乾.jpg,25,115.25,144.25,6.75,2.85,10.975,81.75,49,14.75,6.25,88.5,1.025,0.45,1271125075,1271125075
538,蛋捲,food7,零食點心,蛋捲.jpg,75,405.75,109.5,24.375,5.1,42.225,85.5,168.75,25.5,12,122.25,0.975,0.45,1271125075,1271125075
539,小饅頭,food7,零食點心,小饅頭,35,86.45,0,0.42,2.835,17.955,23.1,63.7,7.35,5.6,20.3,0.14,0.56,1271125075,1271125075
540,豬肉,food7,零食點心,豬肉條.jpg,30,37.2,18.3,1.29,6,0,116.1,16.2,0.9,6.9,74.7,0.39,0.99,1271125075,1271125075
541,冷凍薯條,food7,零食點心,炸薯條.jpg,65,101.4,0,3.705,1.69,15.47,247,13.65,8.45,14.95,50.7,0.455,0.26,1271125075,1271125075
543,柑橘,food4,,鮮橘凍.jpg,100,40,0,0.2,0.5,10.2,55,4,24,10,15,0.2,0.8,1271125075,1271125075
544,果凍,food7,零食點心,,10,8.9,0,0,0,2.25,12.9,3,0.2,0.2,2.5,0.03,0.01,1271125075,1271125075
545,木耳,food3,,紅棗銀耳湯.jpg,2.5,0.875,0,0.0075,0.0225,0.1925,1,0.7,0.825,0.375,0.425,0.0275,0.0075,1271125075,1271125075
546,枸杞,food3,,,10,34.6,0,0.08,1.24,7.29,124.3,49,7.8,6.9,15.6,1.46,0.42,1271125075,1271125075
547,紅棗,food4,,,5,12.6,0,0.015,0.16,2.975,29.85,0.5,2.5,1.75,3.5,0.085,0.02,1271125075,1271125075
548,砂糖,food7,調味料,,10,38.5,0,0,0,9.94,6.1,0.3,0.6,1.1,0.1,0,0.01,1271125075,1271125075
549,白巧克力,food7,零食點心,白巧克力.jpg,35,197.05,5.25,12.565,3.01,18.41,141.4,38.15,69.3,9.1,98,0.105,0.28,1271125075,1271125075
550,黑巧克力,food7,零食點心,黑巧克力.jpg,40,218.4,0.6,13.32,3.76,21.28,40.4,40,302.8,100,31.6,154.8,1.32,1271125075,1271125075
551,米果,food7,零食點心,米果.jpg,15,72.9,0,3.03,0.69,10.86,18.75,70.5,5.1,1.65,9.15,0.075,0.15,1271125075,1271125075
552,牛奶糖,food7,零食點心,牛奶糖.jpg,3.5,14.595,0,0.3605,0.1155,2.7475,3.885,1.085,2.765,0.28,2.205,0,0.0105,1271125075,1271125075
553,芝麻糖,food7,零食點心,芝麻糖.jpg,10,51.3,0,2.67,0.85,6.07,33.4,5,62.7,21.1,47.2,0.68,0.23,1271125075,1271125075
554,奶油 ,food5,,爆漿餐包.jpg,15,101.85,29.55,10.77,0.12,1.32,4.05,84.6,3.45,0.45,5.7,0.015,0.015,1271125075,1271125075
555,白麵包,food1,,,35,104.65,4.55,2.625,3.29,17.15,37.8,164.5,9.1,10.15,41.65,0.385,0.315,1271125075,1271125075
556,草莓夾心酥,food7,零食點心,草莓夾心酥.jpg,15,74.25,1.35,3.57,0.72,9.96,16.8,45.45,3.75,2.4,13.05,0.21,0.075,1271125075,1271125075
557,鱈魚排,food2,,炸鱈魚排.jpg,70,116.2,16.1,8.05,10.29,-,229.6,65.1,4.9,18.2,150.5,0.14,0.21,1271125075,1271125075
558,麵粉,food1,,,5,18.25,0,0.06,0.39,3.95,7.1,0.05,0.35,1.2,4.7,0.08,0.03,1271125075,1271125075
562,蘿蔔酥餅,food7,零食點心,蘿蔔酥餅.jpg,60,263.4,11.4,14.4,4.5,29.52,132,43.2,10.2,18.6,67.2,0.78,0.3,1271125075,1271125075
563,烤香腸,food2,,烤香腸.jpg,50,175,32.5,13.05,8.55,6.1,140.5,487,1,8,51,0.55,0.9,1271125075,1271125075
564,魚酥,food7,零食點心,魚酥.jpg,35,203,10.85,14.28,2.905,16.135,52.5,243.25,96.25,6.3,84.35,0.945,0.14,1271125075,1271125075
565,洋芋片,food7,零食點心,洋芋片.jpg,25,142.5,0,9.65,1.3,12.875,204.25,95.75,4.25,14.25,34.25,0.425,0.125,1271125075,1271125075
566,速食粥,food1,,速食粥.jpg,45,157.95,0,0.855,3.825,34.02,67.5,964.35,42.3,13.5,44.55,0.945,0.585,1271125075,1271125075
567,麵線,food1,,麵線.jpg,280,831.6,0,3.64,28.56,172.2,243.6,7812,50.4,84,277.2,3.08,1.4,1271125075,1271125075
568,紅豆,food2,,紅豆蓮子湯.jpg,55,182.6,0,0.33,12.32,33.715,543.4,1.65,63.25,97.35,271.15,5.39,2.09,1271125075,1271125075
569,蓮子,food2,,,5,16.1,0,0.05,1.19,2.83,21.85,29.45,8.3,10.15,33.35,0.085,0.08,1271125075,1271125075
570,砂糖,food7,調味料,,15,57.75,0,0,0,14.91,9.15,0.45,0.9,1.65,0.15,0,0.015,1271125075,1271125075
571,果凍,food7,零食點心,優酪果凍.jpg,33,29.37,0,0,0,7.425,42.57,9.9,0.66,0.66,8.25,0.099,0.033,1271125075,1271125075
572,豆花(花生),food7,零食點心,中華豆花.jpg,95,56.05,0,0.665,1.9,10.545,65.55,7.6,5.7,11.4,19.95,0.665,0.19,1271125075,1271125075
574,金莎巧克力,food7,零食點心,金莎巧克力.jpg,13,75.79,0,5.2,1.17,6.24,63.18,5.85,1.3,13,26.52,0.299,0.169,1271125075,1271125075
575,牛舌餅,food7,零食點心,牛舌餅.jpg,15,60.3,0,1.8,0.855,10.29,12.9,9.9,3,2.25,7.65,0.12,0.06,1271125075,1271125075
576,太妃糖,food7,零食點心,太妃糖.jpg,7,30.45,1.47,0.973,0.189,5.292,8.68,14.77,2.03,0.84,8.12,0.049,0.028,1271125075,1271125075
577,可樂飲料,food7,飲料,可口可樂.jpg,350,178.5,0,0,0,44.8,0,24.5,3.5,3.5,56,0.35,0,1271125075,1271125075
578,芬達橘子汽水,food7,飲料,芬達橘子汽水.jpg,350,147,0,0,0,36.75,3.5,31.5,7,3.5,0,0.35,0,1271125075,1271125075
579,仙草蜜,food7,飲料,仙草蜜.jpg,335,117.25,0,0,0,29.48,50.25,160.8,43.55,6.7,3.35,1.34,0.335,1271125075,1271125075
580,杏仁茶,food7,飲料,杏仁茶.jpg,340,142.8,0,0,0,36.04,17,34,10.2,0,6.8,3.74,0.34,1271125075,1271125075
581,沙士,food7,飲料,沙士.jpg,250,90,0,0,0,23,0,12.5,5,0,2.5,0.5,0.25,1271125075,1271125075
582,啤酒,food7,飲料,啤酒.jpg,330,165,0,0,0,12.87,102.3,9.9,0,26.4,72.6,0.33,0,1271125075,1271125075
583,咖啡飲料,food7,飲料,咖啡飲料.jpg,240,93.6,4.8,0.96,2.16,19.68,180,60,72,14.4,50.4,0.24,0.24,1271125075,1271125075
584,山粉圓,food7,飲料,珍珠紅茶.jpg,100,400,0,12.8,16.3,58,528,5,1073,119,485,10.1,2.8,1271125075,1271125075
586,糙米漿,food7,飲料,珍穀米漿.jpg,480,345.6,0,11.04,5.28,58.08,163.2,124.8,9.6,48,100.8,0.48,0.48,1271125075,1271125075
